"Date","SG-Std.","SG-AQR","SG-Armor","SwanGuard","Momentum","Sentiment","DeathX","DoubleX","Delta","McClellan"
"06/26/2017","1.95","1.95",".96","4.4","1.13",".66","1.63","1.43","56.56","29.43"
"06/27/2017","1.94","1.94",".95","4.7","1.12",".66","1.63","1.43","55.77","-30.83"
"06/28/2017","1.94","1.94",".95","4.4","1.12",".67","1.63","1.43","55.75","43.80"
"06/29/2017","1.93","1.93",".94","5.4","1.11",".67","1.64","1.42","55.06","-31.48"
"06/30/2017","1.92","1.92",".94","5.5","1.11",".67","1.63","1.42","54.53","-1.74"
"07/03/2017","1.92","1.92",".94","6.0","1.10",".68","1.63","1.42","54.24","54.58"
"07/05/2017","1.91","1.91",".94","6.0","1.09",".69","1.63","1.42","54.00","4.45"
"07/06/2017","1.89","1.89",".94","7.0","1.08",".70","1.62","1.41","53.02","-97.51"
"07/07/2017","1.89","1.89",".95","6.8","1.07",".70","1.61","1.41","52.65","-34.91"
"07/10/2017","1.88","1.88",".95","6.9","1.06",".70","1.60","1.40","52.31","-35.73"
"07/11/2017","1.87","1.87",".95","6.1","1.04",".71","1.59","1.40","51.96","-29.77"
"07/12/2017","1.86","1.86",".95","5.6","1.04",".71","1.59","1.40","52.18","45.48"
"07/13/2017","1.86","1.86",".95","4.7","1.03",".71","1.58","1.40","52.48","36.85"
"07/14/2017","1.86","1.86",".95","3.8","1.03",".72","1.58","1.40","53.03","87.09"
"07/17/2017","1.87","1.87",".95","3.5","1.03",".73","1.58","1.40","53.48","83.19"
"07/18/2017","1.87","1.87",".95","3.6","1.03",".73","1.57","1.40","53.85","56.83"
"07/19/2017","1.87","1.87",".95","3.6","1.03",".74","1.57","1.41","54.59","111.47"
"07/20/2017","1.88","1.88",".95","3.5","1.03",".75","1.57","1.41","55.18","87.06"
"07/21/2017","1.88","1.88",".96","3.2","1.03",".76","1.56","1.42","55.59","56.13"
"07/24/2017","1.88","1.88",".96","2.9","1.03",".76","1.56","1.42","55.87","18.32"
"07/25/2017","1.89","1.89",".97","2.5","1.03",".77","1.56","1.42","56.33","39.39"
"07/26/2017","1.89","1.89",".98","2.7","1.03",".78","1.56","1.42","56.64","24.92"
"07/27/2017","1.89","1.89",".99","3.1","1.03",".79","1.56","1.43","56.73","-4.86"
"07/28/2017","1.89","1.89","1.00","3.8","1.03",".80","1.57","1.43","56.65","-3.28"
"07/31/2017","1.89","1.89","1.01","4.3","1.03",".80","1.57","1.43","56.46","-4.83"
"08/01/2017","1.89","1.89","1.01","4.4","1.02",".81","1.57","1.43","56.42","15.45"
"08/02/2017","1.89","1.89","1.01","4.5","1.02",".81","1.57","1.43","56.27","-28.41"
"08/03/2017","1.89","1.89","1.01","4.9","1.02",".81","1.57","1.43","55.94","-57.27"
"08/04/2017","1.89","1.89","1.01","4.6","1.02",".81","1.56","1.43","55.76","-40.41"
"08/07/2017","1.89","1.89","1.01","4.5","1.02",".80","1.56","1.43","55.68","-51.40"
"08/08/2017","1.89","1.89","1.01","4.9","1.01",".80","1.55","1.43","55.38","-94.50"
"08/09/2017","1.88","1.88","1.01","5.7","1.01",".79","1.54","1.43","54.97","-149.18"
"08/10/2017","1.87","1.87","1.01","10.1",".99",".78","1.53","1.43","53.49","-246.61"
"08/11/2017","1.85","1.85","1.00","12.9",".97",".76","1.51","1.42","52.27","-208.61"
"08/14/2017","1.84","1.84","1.00","13.0",".96",".74","1.49","1.42","51.96","-106.78"
"08/15/2017","1.84","1.84",".99","11.0",".95",".72","1.48","1.41","51.57","-138.34"
"08/16/2017","1.83","1.83",".98","9.2",".94",".70","1.46","1.41","51.34","-93.12"
"08/17/2017","1.81","1.81",".97","11.8",".92",".67","1.44","1.40","49.95","-179.32"
"08/18/2017","1.79","1.79",".96","13.0",".90",".64","1.42","1.39","48.59","-147.21"
"08/21/2017","1.77","1.77",".94","13.6",".87",".61","1.39","1.38","47.47","-127.09"
"08/22/2017","1.76","1.76",".92","10.9",".86",".58","1.38","1.37","47.22","-47.02"
"08/23/2017","1.75","1.75",".90","10.0",".84",".56","1.35","1.37","46.77","-34.23"
"08/24/2017","1.73","1.73",".87","9.4",".82",".54","1.33","1.36","46.26","-29.43"
"08/25/2017","1.72","1.72",".84","9.0",".80",".52","1.31","1.35","45.96","24.64"
"08/28/2017","1.70","1.70",".80","8.3",".79",".51","1.29","1.34","45.73","8.44"
"08/29/2017","1.69","1.69",".76","7.9",".77",".50","1.27","1.34","45.59","2.00"
"08/30/2017","1.68","1.68",".71","7.6",".76",".49","1.26","1.33","45.85","34.96"
"08/31/2017","1.68","1.68",".66","6.9",".75",".48","1.25","1.33","46.56","98.20"
"09/01/2017","1.67","1.67",".66","5.7",".75",".48","1.24","1.33","47.36","140.06"
"09/05/2017","1.67","1.67",".66","6.8",".73",".48","1.22","1.32","47.44","56.28"
"09/06/2017","1.66","1.66",".66","7.1",".72",".49","1.21","1.32","47.72","80.07"
"09/07/2017","1.65","1.65",".65","7.9",".71",".49","1.20","1.32","47.91","67.37"
"09/08/2017","1.64","1.64",".65","7.9",".70",".49","1.19","1.31","47.99","39.49"
"09/11/2017","1.64","1.64",".65","6.8",".70",".50","1.19","1.31","48.85","114.41"
"09/12/2017","1.65","1.65",".65","6.0",".70",".51","1.19","1.32","49.87","130.17"
"09/13/2017","1.65","1.65",".66","5.1",".70",".52","1.19","1.32","50.79","112.39"
"09/14/2017","1.65","1.65",".66","5.0",".70",".53","1.18","1.32","51.50","96.87"
"09/15/2017","1.66","1.66",".66","4.6",".71",".55","1.19","1.32","52.26","115.87"
"09/18/2017","1.66","1.66",".66","4.3",".71",".56","1.19","1.32","53.05","111.52"
"09/19/2017","1.67","1.67",".67","4.0",".72",".58","1.19","1.33","53.77","95.37"
"09/20/2017","1.67","1.67",".68","3.7",".72",".59","1.19","1.33","54.44","89.14"
"09/21/2017","1.67","1.67",".69","3.5",".73",".61","1.18","1.33","54.77","46.07"
"09/22/2017","1.67","1.67",".70","3.2",".73",".63","1.18","1.33","55.10","71.49"
"09/25/2017","1.67","1.67",".71","3.6",".73",".64","1.17","1.33","55.20","70.58"
"09/26/2017","1.67","1.67",".73","3.8",".73",".66","1.16","1.33","55.26","69.68"
"09/27/2017","1.67","1.67",".75","3.6",".74",".68","1.16","1.33","55.67","68.69"
"09/28/2017","1.67","1.67",".78","3.2",".74",".69","1.15","1.33","56.09","75.60"
"09/29/2017","1.68","1.68",".82","2.8",".75",".71","1.14","1.33","56.67","84.90"
"10/02/2017","1.68","1.68",".82","2.5",".76",".73","1.14","1.34","57.47","101.90"
"10/03/2017","1.69","1.69",".83","2.5",".77",".74","1.14","1.34","58.29","93.65"
"10/04/2017","1.70","1.70",".83","2.6",".78",".76","1.13","1.35","59.02","63.83"
"10/05/2017","1.71","1.71",".84","2.3",".80",".78","1.13","1.36","59.98","75.11"
"10/06/2017","1.73","1.73",".84","2.4",".81",".80","1.13","1.36","60.70","9.81"
"10/09/2017","1.73","1.73",".85","3.1",".83",".81","1.14","1.37","61.09","-24.13"
"10/10/2017","1.74","1.74",".86","3.6",".84",".83","1.14","1.37","61.54","11.10"
"10/11/2017","1.76","1.76",".87","3.8",".85",".84","1.14","1.38","61.96","24.18"
"10/12/2017","1.76","1.76",".88","3.8",".86",".85","1.14","1.39","62.15","14.89"
"10/13/2017","1.77","1.77",".89","3.7",".88",".87","1.14","1.39","62.28","27.15"
"10/16/2017","1.78","1.78",".90","3.7",".89",".88","1.14","1.40","62.43","7.22"
"10/17/2017","1.79","1.79",".91","4.1",".90",".88","1.14","1.40","62.50","-28.18"
"10/18/2017","1.80","1.80",".92","4.2",".91",".89","1.14","1.41","62.56","-32.65"
"10/19/2017","1.81","1.81",".93","4.3",".92",".90","1.14","1.41","62.55","-39.27"
"10/20/2017","1.82","1.82",".94","3.9",".93",".90","1.16","1.42","62.86","-15.40"
"10/23/2017","1.82","1.82",".95","4.8",".94",".91","1.17","1.42","62.71","-73.37"
"10/24/2017","1.83","1.83",".97","5.4",".95",".91","1.18","1.43","62.62","-63.02"
"10/25/2017","1.84","1.84",".98","6.2",".96",".91","1.18","1.43","62.11","-139.67"
"10/26/2017","1.84","1.84","1.00","6.4",".96",".90","1.19","1.43","61.70","-124.35"
"10/27/2017","1.85","1.85","1.02","5.6",".98",".90","1.21","1.44","61.86","-81.28"
"10/30/2017","1.85","1.85","1.03","5.6",".99",".89","1.22","1.44","61.62","-112.74"
"10/31/2017","1.86","1.86","1.05","5.1","1.00",".88","1.24","1.45","61.48","-68.82"
"11/01/2017","1.87","1.87","1.05","5.2","1.01",".87","1.25","1.45","61.33","-60.01"
"11/02/2017","1.87","1.87","1.05","5.0","1.02",".86","1.27","1.46","61.16","-62.32"
"11/03/2017","1.88","1.88","1.05","4.2","1.04",".85","1.29","1.46","61.15","-68.25"
"11/06/2017","1.89","1.89","1.05","3.7","1.05",".84","1.30","1.47","61.19","-42.24"
"11/07/2017","1.90","1.90","1.05","3.8","1.06",".83","1.32","1.47","61.03","-66.83"
"11/08/2017","1.91","1.91","1.05","4.0","1.08",".81","1.34","1.48","60.94","-62.87"
"11/09/2017","1.91","1.91","1.05","4.6","1.08",".80","1.35","1.48","60.50","-98.33"
"11/10/2017","1.91","1.91","1.04","5.3","1.09",".78","1.36","1.48","60.03","-112.59"
"11/13/2017","1.91","1.91","1.04","6.4","1.10",".76","1.37","1.49","59.62","-119.33"
"11/14/2017","1.91","1.91","1.04","7.3","1.10",".74","1.38","1.49","59.04","-136.08"
"11/15/2017","1.91","1.91","1.03","8.9","1.10",".72","1.39","1.48","58.08","-166.13"
"11/16/2017","1.91","1.91","1.02","8.8","1.11",".70","1.40","1.49","57.87","-72.97"
"11/17/2017","1.91","1.91","1.02","8.9","1.11",".69","1.41","1.49","57.52","-22.65"
"11/20/2017","1.91","1.91","1.01","7.5","1.12",".67","1.41","1.49","57.30","5.20"
"11/21/2017","1.91","1.91","1.00","6.2","1.13",".66","1.42","1.49","57.57","52.20"
"11/22/2017","1.91","1.91",".99","5.3","1.13",".66","1.42","1.49","57.70","57.91"
"11/24/2017","1.92","1.92",".98","4.5","1.14",".65","1.43","1.49","57.90","78.29"
"11/27/2017","1.92","1.92",".97","4.4","1.15",".65","1.44","1.50","57.96","25.43"
"11/28/2017","1.93","1.93",".96","4.3","1.16",".65","1.45","1.50","58.71","70.46"
"11/29/2017","1.94","1.94",".95","4.7","1.17",".64","1.46","1.51","59.30","54.91"
"11/30/2017","1.96","1.96",".94","5.4","1.20",".64","1.48","1.52","60.32","64.53"
"12/01/2017","1.97","1.97",".94","6.6","1.22",".65","1.49","1.53","60.98","52.77"
"12/04/2017","1.98","1.98",".95","7.3","1.24",".65","1.51","1.54","61.39","40.55"
"12/05/2017","1.99","1.99",".95","7.5","1.26",".65","1.53","1.54","61.34","-13.70"
"12/06/2017","1.99","1.99",".95","7.4","1.27",".65","1.54","1.54","61.17","-42.36"
"12/07/2017","2.00","2.00",".95","6.3","1.29",".65","1.56","1.55","61.24","-4.83"
"12/08/2017","2.01","2.01",".95","5.1","1.31",".65","1.57","1.56","61.61","19.39"
"12/11/2017","2.02","2.02",".96","4.0","1.33",".65","1.59","1.57","62.06","20.80"
"12/12/2017","2.04","2.04",".96","3.8","1.35",".66","1.60","1.58","62.44","-2.49"
"12/13/2017","2.05","2.05",".96","4.3","1.36",".66","1.62","1.58","62.69","8.67"
"12/14/2017","2.06","2.06",".97","5.0","1.38",".66","1.63","1.59","62.48","-44.55"
"12/15/2017","2.07","2.07",".97","4.5","1.42",".67","1.64","1.60","62.93","11.86"
"12/18/2017","2.09","2.09",".98","3.8","1.47",".67","1.66","1.61","63.71","65.55"
"12/19/2017","2.10","2.10",".99","3.5","1.51",".67","1.67","1.62","64.03","5.39"
"12/20/2017","2.11","2.11","1.00","3.4","1.55",".68","1.68","1.63","64.20","-2.05"
"12/21/2017","2.13","2.13","1.01","3.6","1.59",".68","1.69","1.63","64.43","23.12"
"12/22/2017","2.14","2.14","1.02","3.6","1.62",".69","1.71","1.64","64.51","13.73"
"12/26/2017","2.15","2.15","1.04","4.1","1.65",".69","1.72","1.65","64.43","24.12"
"12/27/2017","2.16","2.16","1.06","4.9","1.69",".70","1.73","1.66","64.34","29.88"
"12/28/2017","2.17","2.17","1.09","5.0","1.72",".71","1.74","1.66","64.34","65.05"
"12/29/2017","2.17","2.17","1.13","5.7","1.74",".72","1.75","1.67","63.86","20.34"
"01/02/2018","2.18","2.18","1.13","4.9","1.77",".73","1.76","1.67","63.97","43.53"
"01/03/2018","2.19","2.19","1.14","4.2","1.80",".74","1.77","1.68","64.42","56.46"
"01/04/2018","2.21","2.21","1.14","3.2","1.84",".75","1.79","1.69","65.00","67.33"
"01/05/2018","2.23","2.23","1.15","2.7","1.88",".76","1.81","1.71","65.90","80.11"
"01/08/2018","2.25","2.25","1.15","2.8","1.92",".77","1.83","1.72","66.72","83.36"
"01/09/2018","2.28","2.28","1.16","3.1","1.96",".78","1.85","1.74","67.43","36.19"
"01/10/2018","2.29","2.29","1.17","3.5","1.99",".79","1.86","1.75","67.86","-12.64"
"01/11/2018","2.32","2.32","1.18","3.7","2.03",".80","1.89","1.76","68.75","60.43"
"01/12/2018","2.35","2.35","1.19","3.9","2.07",".81","1.91","1.78","69.87","52.51"
"01/16/2018","2.37","2.37","1.20","5.3","2.11",".81","1.93","1.80","70.40","-19.53"
"01/17/2018","2.40","2.40","1.21","6.4","2.15",".82","1.96","1.82","71.43","17.52"
"01/18/2018","2.43","2.43","1.22","7.6","2.19",".82","1.98","1.83","72.06","-62.41"
"01/19/2018","2.45","2.45","1.23","7.4","2.23",".82","2.01","1.85","72.90","-14.22"
"01/22/2018","2.49","2.49","1.24","7.0","2.28",".82","2.03","1.87","74.09","18.10"
"01/23/2018","2.52","2.52","1.26","6.6","2.33",".83","2.06","1.89","75.18","40.99"
"01/24/2018","2.55","2.55","1.27","6.8","2.37",".83","2.09","1.91","75.89","6.30"
"01/25/2018","2.58","2.58","1.29","7.4","2.41",".83","2.13","1.93","76.41","-17.80"
"01/26/2018","2.62","2.62","1.31","7.0","2.46",".83","2.16","1.96","77.52","-11.07"
"01/29/2018","2.65","2.65","1.33","8.8","2.50",".83","2.20","1.98","77.83","-114.47"
"01/30/2018","2.67","2.67","1.34","11.0","2.53",".81","2.23","1.99","77.17","-199.08"
"01/31/2018","2.68","2.68","1.34","12.5","2.55",".80","2.25","2.00","76.45","-167.83"
"02/01/2018","2.70","2.70","1.34","12.3","2.57",".79","2.28","2.01","75.68","-168.44"
"02/02/2018","2.69","2.69","1.34","14.6","2.56",".76","2.30","2.01","73.32","-269.36"
"02/05/2018","2.65","2.65","1.33","20.0","2.47",".71","2.29","1.99","68.18","-354.23"
"02/06/2018","2.62","2.62","1.31","20.0","2.42",".65","2.29","1.98","64.80","-240.84"
"02/07/2018","2.59","2.59","1.28","20.0","2.36",".60","2.29","1.97","61.46","-202.59"
"02/08/2018","2.53","2.53","1.25","20.0","2.24",".55","2.27","1.93","55.76","-290.98"
"02/09/2018","2.48","2.48","1.22","20.0","2.16",".49","2.26","1.91","51.81","-221.32"
"02/12/2018","2.45","2.45","1.18","20.0","2.10",".43","2.25","1.89","49.33","-119.43"
"02/13/2018","2.42","2.42","1.13","20.0","2.04",".39","2.23","1.88","47.36","-79.58"
"02/14/2018","2.40","2.40","1.08","20.0","1.99",".34","2.23","1.87","46.69","-9.16"
"02/15/2018","2.39","2.39","1.04","20.0","1.95",".31","2.23","1.86","47.00","51.37"
"02/16/2018","2.38","2.38",".98","20.0","1.92",".28","2.23","1.86","47.32","71.91"
"02/20/2018","2.37","2.37",".91","20.0","1.88",".26","2.23","1.85","47.14","12.83"
"02/21/2018","2.35","2.35",".84","20.0","1.84",".25","2.23","1.84","46.62",".83"
"02/22/2018","2.33","2.33",".76","20.0","1.80",".23","2.22","1.83","46.21","9.29"
"02/23/2018","2.32","2.32",".68","20.0","1.77",".22","2.22","1.83","46.99","103.85"
"02/26/2018","2.33","2.33",".60","18.7","1.75",".22","2.22","1.83","48.46","138.79"
"02/27/2018","2.32","2.32",".52","18.7","1.72",".22","2.22","1.83","48.79","37.31"
"02/28/2018","2.31","2.31",".42","19.8","1.67",".21","2.21","1.82","48.23","-31.31"
"03/01/2018","2.28","2.28",".42","20.0","1.62",".21","2.19","1.81","46.87","-56.68"
"03/02/2018","2.25","2.25",".42","20.0","1.56",".20","2.18","1.80","46.15","-9.05"
"03/05/2018","2.24","2.24",".42","19.5","1.52",".19","2.16","1.79","46.33","63.40"
"03/06/2018","2.23","2.23",".41","19.1","1.48",".20","2.15","1.78","46.75","110.50"
"03/07/2018","2.22","2.22",".41","18.6","1.45",".20","2.14","1.78","47.15","100.74"
"03/08/2018","2.21","2.21",".41","17.9","1.41",".21","2.13","1.77","47.78","108.25"
"03/09/2018","2.21","2.21",".41","14.9","1.40",".22","2.13","1.78","49.57","160.93"
"03/12/2018","2.22","2.22",".41","13.7","1.38",".23","2.13","1.78","51.05","150.78"
"03/13/2018","2.22","2.22",".42","13.7","1.36",".24","2.13","1.78","51.86","96.78"
"03/14/2018","2.21","2.21",".42","15.1","1.33",".26","2.12","1.77","52.14","55.88"
"03/15/2018","2.20","2.20",".43","15.2","1.30",".27","2.11","1.77","52.26","4.49"
"03/16/2018","2.19","2.19",".44","14.5","1.28",".28","2.10","1.77","52.50","50.84"
"03/19/2018","2.17","2.17",".45","16.0","1.25",".29","2.08","1.76","51.67","-45.95"
"03/20/2018","2.15","2.15",".45","16.5","1.22",".29","2.06","1.75","51.03","-61.04"
"03/21/2018","2.13","2.13",".46","16.6","1.18",".29","2.03","1.73","50.38","-32.81"
"03/22/2018","2.09","2.09",".47","18.6","1.12",".29","1.99","1.71","47.96","-124.23"
"03/23/2018","2.03","2.03",".48","20.0","1.05",".29","1.94","1.68","44.29","-198.73"
"03/26/2018","2.00","2.00",".47","19.5","1.00",".28","1.90","1.66","43.05","-90.60"
"03/27/2018","1.95","1.95",".47","20.0",".93",".27","1.85","1.63","40.67","-132.81"
"03/28/2018","1.90","1.90",".44","20.0",".86",".25","1.80","1.61","38.44","-108.79"
"03/29/2018","1.86","1.86",".40","20.0",".82",".24","1.74","1.59","37.53","-8.51"
"04/02/2018","1.81","1.81",".40","20.0",".75",".23","1.68","1.55","35.09","-99.59"
"04/03/2018","1.77","1.77",".39","20.0",".69",".22","1.62","1.53","33.94","-13.29"
"04/04/2018","1.74","1.74",".39","19.5",".65",".21","1.57","1.51","33.84","45.73"
"04/05/2018","1.71","1.71",".38","18.6",".62",".20","1.51","1.50","34.33","108.55"
"04/06/2018","1.67","1.67",".37","19.3",".56",".20","1.44","1.47","33.22","6.32"
"04/09/2018","1.63","1.63",".36","19.3",".51",".20","1.38","1.45","32.52","-.60"
"04/10/2018","1.61","1.61",".36","18.6",".48",".20","1.31","1.43","33.22","74.99"
"04/11/2018","1.58","1.58",".35","18.6",".44",".21","1.24","1.42","33.55","65.54"
"04/12/2018","1.56","1.56",".34","17.6",".41",".22","1.19","1.40","34.47","67.82"
"04/13/2018","1.54","1.54",".33","17.0",".38",".23","1.13","1.39","35.08","36.96"
"04/16/2018","1.53","1.53",".33","16.0",".36",".24","1.08","1.38","36.27","97.56"
"04/17/2018","1.52","1.52",".32","13.6",".34",".26","1.05","1.38","38.13","150.64"
"04/18/2018","1.52","1.52",".32","12.0",".33",".27","1.05","1.37","39.88","142.08"
"04/19/2018","1.51","1.51",".32","11.4",".31",".29","1.03","1.36","41.00","61.03"
"04/20/2018","1.49","1.49",".31","12.1",".28",".30","1.01","1.35","41.40","-1.83"
"04/23/2018","1.48","1.48",".30","12.2",".26",".31","1.02","1.34","41.74","-18.70"
"04/24/2018","1.45","1.45",".29","13.6",".23",".31","1.01","1.32","41.14","-62.97"
"04/25/2018","1.42","1.42",".27","14.0",".20",".31",".99","1.31","40.72","-76.86"
"04/26/2018","1.41","1.41",".25","13.7",".18",".31",".98","1.30","41.09","-17.61"
"04/27/2018","1.39","1.39",".22","12.3",".16",".31",".96","1.29","41.49","4.39"
"04/30/2018","1.37","1.37",".16","11.6",".13",".31",".92","1.27","41.25","-37.14"
"05/01/2018","1.35","1.35",".16","10.9",".11",".31",".89","1.26","41.27","-25.67"
"05/02/2018","1.33","1.33",".16","11.2",".08",".31",".86","1.24","40.84","-30.50"
"05/03/2018","1.30","1.30",".15","11.2",".05",".31",".83","1.23","40.31","-53.65"
"05/04/2018","1.29","1.29",".14","10.4",".03",".31",".81","1.22","40.84","26.82"
"05/07/2018","1.28","1.28",".13","9.6",".02",".32",".78","1.21","41.63","60.22"
"05/08/2018","1.27","1.27",".13","8.9",".00",".32",".74","1.20","42.36","51.57"
"05/09/2018","1.27","1.27",".11","7.6",".00",".32",".71","1.19","43.69","78.02"
"05/10/2018","1.27","1.27",".11","6.6",".00",".33",".70","1.20","45.52","128.47"
"05/11/2018","1.28","1.28",".11","5.3",".00",".34",".70","1.20","47.24","121.69"
"05/14/2018","1.29","1.29",".10","4.8",".01",".35",".69","1.20","48.75","92.29"
"05/15/2018","1.29","1.29",".10","5.7",".01",".35",".67","1.20","49.61","32.35"
"05/16/2018","1.29","1.29",".10","5.9",".01",".36",".66","1.20","50.70","67.77"
"05/17/2018","1.29","1.29",".10","6.0",".01",".37",".64","1.19","51.62","64.87"
"05/18/2018","1.29","1.29",".09","5.8",".02",".38",".62","1.19","52.25","53.65"
"05/21/2018","1.30","1.30",".09","5.5",".02",".38",".59","1.19","53.31","99.33"
"05/22/2018","1.30","1.30",".09","5.5",".02",".39",".56","1.19","53.92","48.61"
"05/23/2018","1.31","1.31",".09","5.1",".03",".40",".54","1.19","54.64","41.05"
"05/24/2018","1.31","1.31",".09","5.0",".03",".41",".51","1.19","55.09","27.42"
"05/25/2018","1.31","1.31",".09","5.3",".03",".42",".49","1.19","55.30","4.43"
"05/29/2018","1.30","1.30",".09","8.9",".02",".43",".46","1.18","54.68","-28.73"
"05/30/2018","1.30","1.30",".09","9.7",".03",".44",".45","1.18","55.06","60.89"
"05/31/2018","1.30","1.30",".09","11.2",".02",".45",".43","1.18","54.84","4.81"
"06/01/2018","1.30","1.30",".09","9.0",".02",".46",".42","1.18","55.38","57.49"
"06/04/2018","1.31","1.31",".08","7.5",".03",".47",".43","1.18","56.15","87.39"
"06/05/2018","1.32","1.32",".08","6.0",".04",".48",".45","1.18","56.88","95.17"
"06/06/2018","1.33","1.33",".08","4.5",".05",".49",".45","1.19","58.09","115.70"
"06/07/2018","1.35","1.35",".09","4.3",".06",".50",".47","1.19","59.02","103.03"
"06/08/2018","1.36","1.36",".09","4.1",".08",".51",".49","1.20","60.01","104.74"
"06/11/2018","1.38","1.38",".10","4.3",".10",".52",".51","1.20","60.88","94.83"
"06/12/2018","1.39","1.39",".11","4.5",".11",".54",".53","1.21","61.73","69.41"
"06/13/2018","1.40","1.40",".12","5.1",".12",".55",".55","1.22","62.09","-.63"
"06/14/2018","1.42","1.42",".13","5.1",".14",".57",".57","1.22","62.55","9.29"
